Date,TSLA.Adjusted,DJI.Adjusted,CL.Adjusted,GCF.Adjusted
1/3/2017,43.397999,19881.75977,57.625496,1160.400024
1/4/2017,45.397999,19942.16016,58.25856,1163.800049
1/5/2017,45.349998,19899.28906,58.777313,1179.699951
1/6/2017,45.801998,19963.80078,59.225735,1171.900024
1/9/2017,46.256001,19887.38086,58.399227,1183.5
1/10/2017,45.973999,19855.5293,57.493622,1184.199951
1/11/2017,45.945999,19954.2793,57.423279,1195.599976
1/12/2017,45.917999,19891,57.898064,1198.900024
1/13/2017,47.549999,19885.73047,57.924446,1195.300049
1/17/2017,47.116001,19826.76953,58.997112,1212
1/18/2017,47.672001,19804.7207,59.66534,1211.300049
1/19/2017,48.751999,19732.40039,59.285088,1200.900024
1/20/2017,48.945999,19827.25,60.089813,1204.300049
1/23/2017,49.784,19799.84961,59.736092,1215
1/24/2017,50.922001,19912.71094,60.363968,1210.300049
1/25/2017,50.894001,20068.50977,60.514297,1197.300049
1/26/2017,50.501999,20100.91016,60.346279,1189.5
1/27/2017,50.59,20093.7793,57.19809,1188.099976
1/30/2017,50.125999,19971.13086,57.065437,1193.199951
1/31/2017,50.386002,19864.08984,57.109642,1208.599976
2/1/2017,49.848,19890.93945,57.233452,1205.599976
2/2/2017,50.310001,19884.91016,58.082409,1216.699951
2/3/2017,50.265999,20071.46094,58.338875,1218.5
2/6/2017,51.554001,20052.41992,57.914371,1230
2/7/2017,51.495998,20090.28906,58.860607,1234.199951
2/8/2017,52.416,20054.33984,58.887135,1237.599976
2/9/2017,53.84,20172.40039,58.895992,1235.099976
2/10/2017,53.846001,20269.36914,59.886421,1234.400024
2/13/2017,56.119999,20412.16016,59.877586,1224.400024
2/14/2017,56.195999,20504.41016,59.90411,1223.900024
2/15/2017,55.952,20611.85938,60.673477,1231.699951
2/16/2017,53.790001,20619.76953,61.018356,1240
2/17/2017,54.445999,20624.05078,63.653648,1237.599976
2/21/2017,55.478001,20743,64.714844,1237.5
2/22/2017,54.702,20775.59961,64.988968,1232
2/23/2017,51.198002,20810.32031,65.829079,1250.199951
2/24/2017,51.400002,20821.75977,64.865166,1256.900024
2/27/2017,49.245998,20837.43945,64.246155,1257.400024
2/28/2017,49.998001,20812.24023,64.537979,1252.599976
3/1/2017,50.004002,21115.55078,64.962425,1248.900024
3/2/2017,50.096001,21002.9707,65.21006,1231.900024
3/3/2017,50.313999,21005.71094,65.077423,1225.5
3/6/2017,50.242001,20954.33984,65.254295,1224.5
3/7/2017,49.717999,20924.75977,65.192368,1215.099976
3/8/2017,49.374001,20855.73047,64.697151,1208.5
3/9/2017,48.98,20858.18945,64.882858,1202.400024
3/10/2017,48.737999,20902.98047,65.669922,1200.699951
3/13/2017,49.234001,20881.48047,65.351563,1202.400024
3/14/2017,51.599998,20837.36914,65.130455,1201.900024
3/15/2017,51.146,20950.09961,65.386909,1200.099976
3/16/2017,52.41,20934.55078,65.351563,1226.5
3/17/2017,52.299999,20914.61914,65.404587,1229.800049
3/20/2017,52.383999,20905.85938,65.263115,1233.599976
3/21/2017,50.136002,20668.00977,65.17466,1246.099976
3/22/2017,51.001999,20661.30078,65.156998,1249.300049
3/23/2017,50.956001,20656.58008,65.36924,1246.900024
3/24/2017,52.632,20596.7207,65.14817,1248.199951
3/27/2017,54.043999,20550.98047,64.935921,1255.400024
3/28/2017,55.490002,20701.5,65.236565,1255.300049
3/29/2017,55.476002,20659.32031,65.050888,1253.400024
3/30/2017,55.584,20728.49023,64.759056,1245
3/31/2017,55.66,20663.2207,64.723694,1247.300049
4/3/2017,59.703999,20650.21094,64.882858,1250.800049
4/4/2017,60.740002,20689.24023,65.103958,1255
4/5/2017,59,20648.15039,64.962425,1245.400024
4/6/2017,59.740002,20662.94922,64.670601,1250.300049
4/7/2017,60.507999,20656.09961,64.953598,1254.300049
4/10/2017,62.478001,20658.01953,65.201225,1251.099976
4/11/2017,61.742001,20651.30078,65.17466,1271.199951
4/12/2017,59.368,20591.85938,65.439964,1275.300049
4/13/2017,60.799999,20453.25,65.139305,1285.900024
4/17/2017,60.287998,20636.91992,65.501877,1289.400024
4/18/2017,60.049999,20523.2793,65.767166,1291.699951
4/19/2017,61.104,20404.49023,65.251488,1281.400024
4/20/2017,60.501999,20578.71094,65.064789,1281.900024
4/21/2017,61.119999,20547.75977,64.922531,1287.400024
4/24/2017,61.605999,20763.89063,65.491554,1275.800049
4/25/2017,62.757999,20996.11914,65.989449,1265.599976
4/26/2017,62.034,20975.08984,65.349312,1262.099976
4/27/2017,61.726002,20981.33008,65.171486,1263.699951
4/28/2017,62.813999,20940.50977,64.051201,1266.099976
5/1/2017,64.566002,20913.46094,63.837799,1253.300049
5/2/2017,63.778,20949.89063,62.913147,1255.099976
5/3/2017,62.203999,20957.90039,63.197647,1246.400024
5/4/2017,59.091999,20951.4707,63.971184,1226.5
5/5/2017,61.669998,21006.93945,63.846699,1224.800049
5/8/2017,61.438,21012.2793,63.873386,1225.300049
5/9/2017,64.251999,20975.7793,63.571098,1214.300049
5/10/2017,65.043999,20943.10938,63.837799,1217.300049
5/11/2017,64.620003,20919.41992,63.677788,1222.699951
5/12/2017,64.961998,20896.60938,63.348793,1226.199951
5/15/2017,63.175999,20981.93945,63.704445,1228.599976
5/16/2017,63.402,20979.75,63.642216,1235
5/17/2017,61.222,20606.92969,67.296455,1257.5
5/18/2017,62.612,20663.01953,65.731613,1251.699951
5/19/2017,62.166,20804.83984,66.522934,1252.699951
5/22/2017,62.07,20894.83008,66.042786,1260.699951
5/23/2017,60.771999,20937.91016,65.651573,1254.800049
5/24/2017,62.043999,21012.41992,66.327301,1252.400024
5/25/2017,63.366001,21082.94922,67.011932,1255.800049
5/26/2017,65.028,21080.2793,67.083046,1267.599976
5/30/2017,67.019997,21029.4707,67.652084,1262.099976
5/31/2017,68.202003,21008.65039,67.892136,1272
6/1/2017,68.073997,21144.17969,68.185547,1267
6/2/2017,67.970001,21206.28906,68.55896,1276.800049
6/5/2017,69.463997,21184.03906,68.665672,1279.300049
6/6/2017,70.57,21136.23047,68.461166,1294.400024
6/7/2017,71.93,21173.68945,68.603424,1290.099976
6/8/2017,74,21182.5293,67.385353,1276.300049
6/9/2017,71.463997,21271.9707,67.367561,1268.5
6/12/2017,71.802002,21235.66992,67.171967,1266.099976
6/13/2017,75.190002,21328.4707,67.296455,1265.800049
6/14/2017,76.132004,21374.56055,67.46537,1272.800049
6/15/2017,75.068001,21359.90039,67.883247,1252.199951
6/16/2017,74.279999,21384.2793,67.847687,1254
6/19/2017,73.959999,21528.99023,68.372253,1244.199951
6/20/2017,74.447998,21467.14063,67.883247,1241
6/21/2017,75.279999,21410.0293,67.28756,1243.400024
6/22/2017,76.522003,21397.28906,67.154175,1247.599976
6/23/2017,76.690002,21394.75977,67.500931,1256.199951
6/26/2017,75.498001,21409.55078,67.474274,1246.300049
6/27/2017,72.473999,21310.66016,67.011932,1246.400024
6/28/2017,74.248001,21454.60938,66.762985,1248
6/29/2017,72.150002,21287.0293,65.900543,1244.199951
6/30/2017,72.321999,21349.63086,65.909431,1240.699951
7/3/2017,70.524002,21479.26953,65.740509,1217.900024
7/5/2017,65.417999,21478.16992,65.58046,1220.400024
7/6/2017,61.765999,21320.03906,65.304832,1222.199951
7/7/2017,62.644001,21414.33984,65.207047,1208.599976
7/10/2017,63.209999,21408.51953,64.975876,1212.099976
7/11/2017,65.444,21409.07031,64.371284,1213.599976
7/12/2017,65.903999,21532.14063,64.264587,1218.099976
7/13/2017,64.681999,21553.08984,64.220146,1216.300049
7/14/2017,65.556,21637.74023,64.810211,1226.599976
7/17/2017,63.914001,21629.7207,64.89962,1232.800049
7/18/2017,65.648003,21574.73047,64.837051,1241.099976
7/19/2017,65.052002,21640.75,64.810211,1241.199951
7/20/2017,65.984001,21611.7793,64.452576,1244.800049
7/21/2017,65.68,21580.07031,65.507576,1254.300049
7/24/2017,68.503998,21513.16992,64.238037,1253.900024
7/25/2017,67.919998,21613.42969,64.416832,1251.699951
7/26/2017,68.769997,21711.00977,65.26619,1249
7/27/2017,66.891998,21796.55078,65.221481,1259.599976
7/28/2017,67.014,21830.31055,64.854927,1268.400024
7/31/2017,64.694,21891.11914,64.550934,1266.599976
8/1/2017,63.914001,21963.91992,64.10392,1272.599976
8/2/2017,65.178001,22016.24023,64.032379,1271.800049
8/3/2017,69.417999,22026.09961,64.014511,1267.800049
8/4/2017,71.382004,22092.81055,63.907227,1258.300049
8/7/2017,71.033997,22118.41992,64.139656,1258.199951
8/8/2017,73.043999,22085.33984,64.10392,1256.400024
8/9/2017,72.706001,22048.69922,63.987682,1273
8/10/2017,71.080002,21844.00977,63.969807,1283.699951
8/11/2017,71.573997,21858.32031,63.710526,1287.699951
8/14/2017,72.760002,21993.71094,63.880398,1284.199951
8/15/2017,72.466003,21998.99023,64.193336,1273.699951
8/16/2017,72.582001,22024.86914,64.30954,1276.900024
8/17/2017,70.384003,21750.73047,63.746292,1286.400024
8/18/2017,69.491997,21674.50977,63.495945,1285.699951
8/21/2017,67.571999,21703.75,64.023445,1290.800049
8/22/2017,68.269997,21899.89063,64.050262,1285.099976
8/23/2017,70.554001,21812.08984,63.674763,1288.900024
8/24/2017,70.585999,21783.40039,63.281372,1286.5
8/25/2017,69.610001,21813.66992,63.612183,1292.5
8/28/2017,69.132004,21808.40039,63.388649,1309.699951
8/29/2017,69.472,21865.36914,63.746292,1313.099976
8/30/2017,70.636002,21892.42969,63.433369,1308.099976
8/31/2017,71.18,21948.09961,64.050262,1316.199951
9/1/2017,71.080002,21987.56055,63.746292,1324.5
9/5/2017,69.917999,21753.31055,63.576427,1339.199951
9/6/2017,68.905998,21807.64063,63.916168,1333.900024
9/7/2017,70.122002,21784.7793,63.978733,1345.099976
9/8/2017,68.68,21797.78906,64.211189,1346
9/11/2017,72.737999,22057.36914,64.390015,1331
9/12/2017,72.550003,22118.85938,64.327415,1328
9/13/2017,73.246002,22158.17969,64.059212,1323.400024
9/14/2017,75.528,22203.48047,64.497299,1324.699951
9/15/2017,75.961998,22268.33984,64.622452,1320.400024
9/18/2017,77,22331.34961,64.720802,1306.300049
9/19/2017,75.019997,22370.80078,65.096313,1306.199951
9/20/2017,74.781998,22412.58984,64.863861,1312
9/21/2017,73.295998,22359.23047,63.808876,1290.599976
9/22/2017,70.218002,22349.58984,63.647942,1293.300049
9/25/2017,68.998001,22296.08984,65.26619,1306.800049
9/26/2017,69.050003,22284.32031,65.614861,1297
9/27/2017,68.194,22340.71094,65.3377,1283.400024
9/28/2017,67.919998,22381.19922,65.400299,1285.5
9/29/2017,68.220001,22405.08984,65.132065,1281.5
10/2/2017,68.306,22557.59961,65.221481,1272.699951
10/3/2017,69.627998,22641.66992,64.765503,1271.5
10/4/2017,71.001999,22661.64063,65.158882,1273.699951
10/5/2017,71.066002,22775.39063,65.453949,1269.900024
10/6/2017,71.375999,22773.66992,65.015862,1271.599976
10/9/2017,68.587997,22761.07031,64.693993,1281.800049
10/10/2017,71.117996,22830.67969,65.176788,1290.599976
10/11/2017,70.919998,22872.89063,66.812904,1285.800049
10/12/2017,71.136002,22841.00977,67.19735,1293.300049
10/13/2017,71.113998,22871.7207,67.939407,1301.5
10/16/2017,70.120003,22956.96094,67.724831,1299.900024
10/17/2017,71.150002,22997.43945,67.018532,1283
10/18/2017,71.93,23157.59961,66.553627,1279.900024
10/19/2017,70.362,23163.03906,65.39135,1286.900024
10/20/2017,69.019997,23328.63086,65.013779,1277.400024
10/23/2017,67.403999,23273.96094,64.896919,1277.699951
10/24/2017,67.468002,23441.75977,64.582275,1275
10/25/2017,65.167999,23329.46094,64.204697,1275.400024
10/26/2017,65.234001,23400.85938,64.015923,1266.300049
10/27/2017,64.174004,23434.18945,63.287754,1268.5
10/30/2017,64.015999,23348.74023,62.208973,1274.099976
10/31/2017,66.306,23377.24023,63.332699,1267
11/1/2017,64.216003,23435.00977,63.431587,1274.099976
11/2/2017,59.852001,23516.25977,63.773197,1274.900024
11/3/2017,61.217999,23539.18945,63.063015,1266.5
11/6/2017,60.556,23548.41992,63.152908,1279.400024
11/7/2017,61.209999,23557.23047,63.737236,1273.699951
11/8/2017,60.877998,23563.35938,65.867805,1281.599976
11/9/2017,60.598,23461.93945,65.544189,1285.599976
11/10/2017,60.598,23422.21094,65.813881,1272.400024
11/13/2017,63.080002,23439.69922,66.254356,1277.300049
11/14/2017,61.740002,23409.4707,66.038605,1281.5
11/15/2017,62.259998,23271.2793,65.157616,1276.5
11/16/2017,62.5,23458.35938,65.292473,1277.400024
11/17/2017,63.009998,23358.24023,64.627235,1295.800049
11/20/2017,61.748001,23430.33008,64.78904,1274.599976
11/21/2017,63.562,23590.83008,64.923889,1281.099976
11/22/2017,62.52,23526.17969,64.501366,1291.599976
11/24/2017,63.110001,23557.99023,64.735092,1286.699951
11/27/2017,63.362,23580.7793,64.726112,1293.800049
11/28/2017,63.509998,23836.71094,65.409332,1294.699951
11/29/2017,61.507999,23940.67969,64.735092,1282.099976
11/30/2017,61.77,24272.34961,65.130646,1273.199951
12/1/2017,61.306,24231.58984,65.661049,1278.800049
12/4/2017,61.040001,24290.05078,66.991516,1274.300049
12/5/2017,60.740002,24180.64063,67.054451,1261.599976
12/6/2017,62.652,24140.91016,66.748795,1262.800049
12/7/2017,62.248001,24211.48047,65.804863,1249.800049
12/8/2017,63.026001,24329.16016,65.912766,1245.199951
12/11/2017,65.781998,24386.0293,65.777916,1243.699951
12/12/2017,68.206001,24504.80078,65.166611,1238.5
12/13/2017,67.806,24585.42969,65.93972,1245.400024
12/14/2017,67.578003,24508.66016,65.840843,1253.800049
12/15/2017,68.690002,24651.74023,66.569008,1254.300049
12/18/2017,67.774002,24792.19922,66.515068,1262.199951
12/19/2017,66.220001,24754.75,67.288177,1260.699951
12/20/2017,65.795998,24726.65039,66.991516,1266.099976
12/21/2017,66.332001,24782.28906,67.117371,1267.300049
12/22/2017,65.040001,24754.06055,67.557877,1275.400024
12/26/2017,63.458,24746.21094,67.854538,1284.099976
12/27/2017,62.327999,24774.30078,67.755653,1287
12/28/2017,63.071999,24837.50977,67.548882,1294.099976
12/29/2017,62.27,24719.2207,67.827576,1306.300049
1/2/2018,64.106003,24824.00977,67.548882,1313.699951
1/3/2018,63.450001,24922.67969,67.288177,1316.199951
1/4/2018,62.924,25075.13086,67.719696,1319.400024
1/5/2018,63.316002,25295.86914,67.800583,1320.300049
1/8/2018,67.281998,25283,67.89949,1318.599976
1/9/2018,66.737999,25385.80078,67.998383,1311.699951
1/10/2018,66.959999,25369.13086,67.261223,1317.400024
1/11/2018,67.589996,25574.73047,67.018486,1320.599976
1/12/2018,67.244003,25803.18945,67.081421,1333.400024
1/16/2018,68.012001,25792.85938,67.800583,1335.400024
1/17/2018,69.431999,26115.65039,68.933296,1338
1/18/2018,68.914001,26017.81055,68.888367,1326
1/19/2018,70.003998,26071.7207,69.670464,1331.900024
1/22/2018,70.311996,26214.59961,69.92347,1330.900024
1/23/2018,70.557999,26210.81055,69.489746,1335.699951
1/24/2018,69.178001,26252.11914,69.399376,1355.900024
1/25/2018,67.528,26392.78906,69.860222,1362.400024
1/26/2018,68.57,26616.71094,66.471588,1351.599976
1/29/2018,69.905998,26439.48047,66.679436,NA
1/30/2018,69.164001,26076.89063,67.474625,1335.400024
1/31/2018,70.862,26149.39063,67.086075,1339
2/1/2018,69.849998,26186.71094,66.263741,1344.300049
2/2/2018,68.75,25520.96094,65.450485,1333.699951
2/5/2018,66.625999,24345.75,63.082935,1333
2/6/2018,66.793999,24912.76953,63.625134,1326.099976
2/7/2018,69,24893.34961,63.408257,1311.599976
2/8/2018,63.046001,23860.46094,62.305824,1316.900024
2/9/2018,62.084,24190.90039,63.037762,1313.099976
2/12/2018,63.146,24601.26953,63.426338,1324.199951
2/13/2018,64.732002,24640.44922,63.525723,1328.099976
2/14/2018,64.461998,24893.49023,62.911251,1355.5
2/15/2018,66.814003,25200.36914,64.357086,1352.099976
2/16/2018,67.098,25219.38086,64.573944,1353.199951
2/20/2018,66.954002,24964.75,63.281734,1328.800049
2/21/2018,66.660004,24797.7793,62.47752,1330
2/22/2018,69.234001,24962.48047,62.703426,1330.599976
2/23/2018,70.410004,25309.99023,63.525723,1328.199951
2/26/2018,71.484001,25709.26953,64.221519,1330.699951
2/27/2018,70.197998,25410.0293,63.182346,1315.5
2/28/2018,68.612,25029.19922,62.323891,1315.5
3/1/2018,66.185997,24608.98047,62.224499,1302.900024
3/2/2018,67.024002,24538.06055,62.594978,1321.099976
3/5/2018,66.669998,24874.75977,63.317898,1318.099976
3/6/2018,65.639999,24884.11914,62.929333,1333.599976
3/7/2018,66.459999,24801.35938,62.965473,1326
3/8/2018,65.82,24895.21094,64.176353,1319.900024
3/9/2018,65.433998,25335.74023,64.375145,1322.400024
3/12/2018,69.101997,25178.60938,64.230583,1319.400024
3/13/2018,68.367996,25007.0293,64.040794,1325.900024
3/14/2018,65.325996,24758.11914,63.245609,1324.400024
3/15/2018,65.120003,24873.66016,62.857037,1316.800049
3/16/2018,64.269997,24946.50977,62.911251,1311.300049
3/19/2018,62.712002,24610.91016,63.308853,1316.800049
3/20/2018,62.110001,24727.26953,62.974514,1311.099976
3/21/2018,63.306,24682.31055,62.070881,1320.699951
3/22/2018,61.82,23957.89063,62.188358,1326.599976
3/23/2018,60.307999,23533.19922,61.790741,1349.300049
3/26/2018,60.835999,24202.59961,61.619061,1354.400024
3/27/2018,55.835999,23857.71094,62.604008,1341.300049
3/28/2018,51.556,23848.41992,63.977543,1324.199951
3/29/2018,53.226002,24103.10938,64.772743,1322.800049
4/2/2018,50.495998,23644.18945,63.390182,1342.099976
4/3/2018,53.506001,24033.35938,64.113091,1332.800049
4/4/2018,57.388,24264.30078,64.745636,1335.800049
4/5/2018,61.144001,24505.2207,64.890228,1324.300049
4/6/2018,59.860001,23932.75977,64.73661,1331.900024
4/9/2018,57.931999,23979.09961,64.537804,1336.300049
4/10/2018,60.939999,24408,64.817932,1342
4/11/2018,60.186001,24189.44922,64.501648,1356.5
4/12/2018,58.816002,24483.05078,64.104073,1338.400024
4/13/2018,60.068001,24360.14063,64.700455,1344.800049
4/16/2018,58.242001,24573.03906,65.459518,1347.5
4/17/2018,57.537998,24786.63086,65.269745,1347.199951
4/18/2018,58.669998,24748.07031,65.134201,1351.199951
4/19/2018,60.015999,24664.89063,63.416309,1346.800049
4/20/2018,58.048,24462.93945,61.371208,1336.699951
4/23/2018,56.674,24448.68945,60.325951,1322.5
4/24/2018,56.692001,24024.13086,60.56226,1331.400024
4/25/2018,56.138,24083.83008,60.362305,1321.199951
4/26/2018,57.096001,24322.33984,60.525902,1316.300049
4/27/2018,58.816002,24311.18945,60.516823,1320.300049
4/30/2018,58.779999,24163.15039,59.289764,1316.199951
5/1/2018,59.984001,24099.05078,59.080704,1303.800049
5/2/2018,60.23,23924.98047,57.390087,1302.599976
5/3/2018,56.889999,23930.15039,57.553692,1310.699951
5/4/2018,58.818001,24262.50977,57.90818,1312.699951
5/7/2018,60.554001,24357.32031,57.09922,1312.199951
5/8/2018,60.394001,24360.21094,56.608398,1312
5/9/2018,61.369999,24542.53906,56.272091,1311.300049
5/10/2018,61.004002,24739.5293,56.790188,1320.800049
5/11/2018,60.212002,24831.16992,56.999245,1319
5/14/2018,58.394001,24899.41016,56.390259,1316.5
5/15/2018,56.835999,24706.41016,56.03577,1288.900024
5/16/2018,57.296001,24768.92969,56.435707,1290.199951
5/17/2018,56.908001,24713.98047,56.617496,1288.199951
5/18/2018,55.363998,24715.08984,56.553864,1290.199951
5/21/2018,56.897999,25013.28906,56.581139,1290.199951
5/22/2018,55.001999,24834.41016,56.72657,1291.699951
5/23/2018,55.813999,24886.81055,57.008335,1289.300049
5/24/2018,55.57,24811.75977,56.799282,1303.699951
5/25/2018,55.77,24753.08984,57.944538,1303.300049
5/29/2018,56.751999,24361.44922,57.771843,1298.699951
5/30/2018,58.344002,24667.7793,58.526253,1301.5
5/31/2018,56.945999,24415.83984,57.344643,1300.099976
6/1/2018,58.363998,24635.21094,56.981064,1294.800049
6/4/2018,59.348,24813.68945,56.999245,1293.099976
6/5/2018,58.226002,24799.98047,56.617496,1297.5
6/6/2018,63.900002,25146.39063,56.871994,1297.099976
6/7/2018,63.217999,25241.41016,57.044693,1298.699951
6/8/2018,63.532001,25316.5293,57.57188,1298.099976
6/11/2018,66.419998,25322.31055,57.944538,1298.900024
6/12/2018,68.554001,25320.73047,57.926357,1295.099976
6/13/2018,68.956001,25201.19922,57.317368,1296.900024
6/14/2018,71.543999,25175.31055,57.544605,1304
6/15/2018,71.634003,25090.48047,58.835297,1274.599976
6/18/2018,74.166,24987.4707,57.544605,1276.199951
6/19/2018,70.510002,24700.21094,58.171768,1275.599976
6/20/2018,72.444,24657.80078,58.080879,1271.199951
6/21/2018,69.501999,24461.69922,57.708218,1267.199951
6/22/2018,66.725998,24580.89063,58.744392,1267.400024
6/25/2018,66.601997,24252.80078,59.180687,1265.599976
6/26/2018,68.400002,24283.10938,59.207943,1256.599976
6/27/2018,68.900002,24117.58984,58.817108,1252.800049
6/28/2018,69.986,24216.05078,59.017082,1247.800049
6/29/2018,68.589996,24271.41016,58.908009,1251.300049
7/2/2018,67.014,24307.17969,58.698952,1239.800049
7/3/2018,62.172001,24174.82031,58.780754,1251.599976
7/5/2018,61.832001,24356.74023,59.953278,1257.300049
7/6/2018,61.779999,24456.48047,59.789669,1254.300049
7/9/2018,63.702,24776.58984,59.080704,1258.099976
7/10/2018,64.494003,24919.66016,59.744221,1253.800049
7/11/2018,63.792,24700.44922,59.29884,1242.800049
7/12/2018,63.341999,24924.89063,59.23521,1245
7/13/2018,63.773998,25019.41016,59.762405,1239.599976
7/16/2018,62.02,25064.35938,59.644241,1238.099976
7/17/2018,64.538002,25119.89063,59.973568,1225.699951
7/18/2018,64.769997,25199.28906,59.287472,1226.300049
7/19/2018,64.045998,25064.5,60.147385,1222.400024
7/20/2018,62.716,25058.11914,60.330322,1229.5
7/23/2018,60.639999,25044.28906,60.229694,1224
7/24/2018,59.486,25241.93945,59.708275,1223.900024
7/25/2018,61.748001,25414.09961,60.330322,1231.400024
7/26/2018,61.330002,25527.07031,61.235973,1225.300049
7/27/2018,59.436001,25451.06055,60.979839,1222.599976
7/30/2018,58.034,25306.83008,60.796875,1221.300049
7/31/2018,59.627998,25415.18945,61.300003,1223.699951
8/1/2018,60.167999,25333.82031,60.449261,1217.900024
8/2/2018,69.907997,25326.16016,61.510403,1210.599976
8/3/2018,69.634003,25462.58008,61.748268,1214.199951
8/6/2018,68.398003,25502.17969,61.638466,1208.599976
8/7/2018,75.914001,25628.91016,61.501274,1209.599976
8/8/2018,74.068001,25583.75,60.915794,1212.599976
8/9/2018,70.489998,25509.23047,60.312027,1211.900024
8/10/2018,71.098,25313.14063,59.854637,1211.099976
8/13/2018,71.281998,25187.69922,59.964413,1191.300049
8/14/2018,69.528,25299.91992,59.93697,1193
8/15/2018,67.737999,25162.41016,60.220562,1177.5
8/16/2018,67.089996,25558.73047,61.034714,1176.199951
8/17/2018,61.099998,25669.32031,61.748268,1176.5
8/20/2018,61.688,25758.68945,61.894642,1186.800049
8/21/2018,64.379997,25822.28906,61.656776,1192.599976
8/22/2018,64.328003,25733.59961,61.2817,1196.300049
8/23/2018,64.019997,25656.98047,60.897495,1187
8/24/2018,64.564003,25790.34961,61.181084,1206.300049
8/27/2018,63.854,26049.64063,61.37318,1209
8/28/2018,62.372002,26064.01953,61.089607,1207.400024
8/29/2018,61.001999,26124.57031,61.254269,1204.5
8/30/2018,60.630001,25986.91992,60.595623,1197.699951
8/31/2018,60.332001,25964.82031,60.751133,1200.300049
9/4/2018,57.790001,25952.48047,59.671688,1192.699951
9/5/2018,56.147999,25974.99023,60.915794,1194.900024
9/6/2018,56.189999,25995.86914,61.290855,1197.900024
9/7/2018,52.647999,25916.53906,61.300003,1193.599976
9/10/2018,57.099998,25857.07031,61.437233,1193
9/11/2018,55.888,25971.06055,61.455521,1195.400024
9/12/2018,58.108002,25998.91992,62.187363,1204.699951
9/13/2018,57.891998,26145.99023,62.35202,1202
9/14/2018,59.040001,26154.66992,62.196503,1195
9/17/2018,58.967999,26062.11914,62.946621,1199.699951
9/18/2018,56.992001,26246.96094,62.443501,1196.800049
9/19/2018,59.804001,26405.75977,62.141605,1202.199951
9/20/2018,59.666,26656.98047,62.928329,1206.199951
9/21/2018,59.82,26743.5,63.202766,1196.199951
9/24/2018,59.936001,26562.05078,62.150757,1199.300049
9/25/2018,60.198002,26492.21094,61.418941,1200
9/26/2018,61.916,26385.2793,61.382343,1194
9/27/2018,61.504002,26439.92969,61.043858,1182.300049
9/28/2018,52.953999,26458.31055,61.245113,1191.5
10/1/2018,62.139999,26651.21094,61.354885,1187.099976
10/2/2018,60.203999,26773.93945,61.647625,1202.400024
10/3/2018,58.959999,26828.39063,60.302898,1198.300049
10/4/2018,56.366001,26627.48047,59.388088,1197.199951
10/5/2018,52.389999,26447.05078,59.195992,1201.199951
10/8/2018,50.112,26486.7793,59.781448,1184.400024
10/9/2018,52.560001,26430.57031,59.525322,1187.199951
10/10/2018,51.375999,25598.74023,58.390976,1189.300049
10/11/2018,50.445999,25052.83008,57.037094,1223.5
10/12/2018,51.756001,25339.99023,57.210907,1218.099976
10/15/2018,51.917999,25250.55078,57.220047,1226.400024
10/16/2018,55.318001,25798.41992,57.274937,1227.300049
10/17/2018,54.355999,25706.67969,58.134838,1223.699951
10/18/2018,52.782001,25379.44922,57.683609,1226.5
10/19/2018,52,25444.33984,59.414848,1225.300049
10/22/2018,52.189999,25317.41016,58.604488,1221.199951
10/23/2018,58.827999,25191.42969,58.383484,1233.400024
10/24/2018,57.700001,24583.41992,59.52536,1227.800049
10/25/2018,62.972,24984.55078,58.770237,1229.099976
10/26/2018,66.18,24688.31055,54.865734,1232.5
10/29/2018,66.970001,24442.91992,53.300251,1224.5
10/30/2018,65.980003,24874.64063,55.427464,1222.599976
10/31/2018,67.463997,25115.75977,54.8381,1212.300049
11/1/2018,68.856003,25380.74023,55.326172,1236
11/2/2018,69.281998,25270.83008,55.519547,1230.900024
11/5/2018,68.279999,25461.69922,55.464302,1229.800049
11/6/2018,68.211998,25635.00977,55.722141,1223.800049
11/7/2018,69.632004,26180.30078,56.477268,1226.199951
11/8/2018,70.279999,26191.2207,56.081287,1222.900024
11/9/2018,70.101997,25989.30078,58.751823,1206.400024
11/12/2018,66.255997,25387.17969,56.495682,1201.300049
11/13/2018,67.746002,25286.49023,56.965328,1199.199951
11/14/2018,68.800003,25080.5,57.527065,1207.900024
11/15/2018,69.688004,25289.26953,57.462597,1212.800049
11/16/2018,70.862,25413.2207,58.236137,1220.800049
11/19/2018,70.694,25017.43945,57.803318,1223.099976
11/20/2018,69.498001,24465.64063,57.379726,1219
11/21/2018,67.638,24464.68945,57.020576,1225.800049
11/23/2018,65.166,24285.94922,56.891659,1221
11/26/2018,69.199997,24640.24023,57.775696,1220.199951
11/27/2018,68.783997,24748.73047,58.236137,1211.199951
11/28/2018,69.573997,25366.42969,57.858578,1221.400024
11/29/2018,68.234001,25338.83984,58.05196,1224.099976
11/30/2018,70.096001,25538.46094,58.493984,1220.199951
12/3/2018,71.697998,25826.42969,58.714989,1233.900024
12/4/2018,71.940002,25027.07031,58.088799,1241.099976
12/6/2018,72.612,24947.66992,58.226925,1238.099976
12/7/2018,71.594002,24388.94922,57.748066,1246.800049
12/10/2018,73.029999,24423.25977,58.512394,1243.699951
12/11/2018,73.351997,24370.24023,59.442482,1241.900024
12/12/2018,73.32,24527.26953,60.114712,1244.400024
12/13/2018,75.358002,24597.38086,60.289684,1242.699951
12/14/2018,73.141998,24100.50977,60.013412,1237
